-0.0000000029387,-0.231423
-0.0000000029187,-0.207382
-0.0000000028987,-0.181838
-0.0000000028787,-0.157045
-0.0000000028587,-0.133755
-0.0000000028387,-0.113470
-0.0000000028187,-0.097693
-0.0000000027987,-0.084170
-0.0000000027787,-0.076657
-0.0000000027587,-0.072900
-0.0000000027387,-0.072900
-0.0000000027187,-0.075905
-0.0000000026987,-0.080413
-0.0000000026787,-0.085672
-0.0000000026587,-0.090931
-0.0000000026387,-0.094688
-0.0000000026187,-0.097693
-0.0000000025987,-0.096942
-0.0000000025787,-0.094688
-0.0000000025587,-0.090931
-0.0000000025387,-0.086423
-0.0000000025187,-0.081916
-0.0000000024987,-0.078910
-0.0000000024787,-0.078159
-0.0000000024587,-0.080413
-0.0000000024387,-0.086423
-0.0000000024187,-0.097693
-0.0000000023987,-0.111967
-0.0000000023787,-0.130750
-0.0000000023587,-0.153289
-0.0000000023387,-0.176579
-0.0000000023187,-0.201371
-0.0000000022987,-0.226164
-0.0000000022787,-0.247952
-0.0000000022587,-0.266734
-0.0000000022387,-0.281008
-0.0000000022187,-0.290024
-0.0000000021987,-0.290024
-0.0000000021787,-0.284014
-0.0000000021587,-0.271993
-0.0000000021387,-0.254713
-0.0000000021187,-0.232926
-0.0000000020987,-0.207382
-0.0000000020787,-0.180335
-0.0000000020587,-0.152537
-0.0000000020387,-0.124739
-0.0000000020187,-0.097693
-0.0000000019987,-0.071398
-0.0000000019787,-0.047356
-0.0000000019587,-0.024817
-0.0000000019387,-0.004532
-0.0000000019187,0.014250
-0.0000000018987,0.031530
-0.0000000018787,0.048058
-0.0000000018587,0.064587
-0.0000000018387,0.079613
-0.0000000018187,0.094638
-0.0000000017987,0.108913
-0.0000000017787,0.121685
-0.0000000017587,0.132203
-0.0000000017387,0.140467
-0.0000000017187,0.144975
-0.0000000016987,0.145726
-0.0000000016787,0.141219
-0.0000000016587,0.131452
-0.0000000016387,0.115675
-0.0000000016187,0.094638
-0.0000000015987,0.069094
-0.0000000015787,0.039794
-0.0000000015587,0.008991
-0.0000000015387,-0.021812
-0.0000000015187,-0.050361
-0.0000000014987,-0.074403
-0.0000000014787,-0.092434
-0.0000000014587,-0.102952
-0.0000000014387,-0.105206
-0.0000000014187,-0.097693
-0.0000000013987,-0.079662
-0.0000000013787,-0.052615
-0.0000000013587,-0.018056
-0.0000000013387,0.023265
-0.0000000013187,0.069094
-0.0000000012987,0.116426
-0.0000000012787,0.164509
-0.0000000012587,0.209586
-0.0000000012387,0.251659
-0.0000000012187,0.286970
-0.0000000011987,0.313265
-0.0000000011787,0.331296
-0.0000000011587,0.342565
-0.0000000011387,0.346322
-0.0000000011187,0.344068
-0.0000000010987,0.337306
-0.0000000010787,0.327539
-0.0000000010587,0.314767
-0.0000000010387,0.301244
-0.0000000010187,0.286970
-0.0000000009987,0.272695
-0.0000000009787,0.258420
-0.0000000009587,0.244146
-0.0000000009387,0.230623
-0.0000000009187,0.214845
-0.0000000008987,0.197566
-0.0000000008787,0.177281
-0.0000000008587,0.153991
-0.0000000008387,0.126193
-0.0000000008187,0.094638
-0.0000000007987,0.073602
-0.0000000007787,0.052566
-0.0000000007587,0.030778
-0.0000000007387,0.009742
-0.0000000007187,-0.011294
-0.0000000006987,-0.031579
-0.0000000006787,-0.050361
-0.0000000006587,-0.068392
-0.0000000006387,-0.084170
-0.0000000006187,-0.097693
-0.0000000005987,-0.074403
-0.0000000005787,-0.044351
-0.0000000005587,-0.009040
-0.0000000005387,0.028525
-0.0000000005187,0.063835
-0.0000000004987,0.093136
-0.0000000004787,0.114172
-0.0000000004587,0.122436
-0.0000000004387,0.116426
-0.0000000004187,0.094638
-0.0000000003987,0.078861
-0.0000000003787,0.052566
-0.0000000003587,0.017255
-0.0000000003387,-0.025569
-0.0000000003187,-0.073651
-0.0000000002987,-0.124739
-0.0000000002787,-0.174325
-0.0000000002587,-0.220154
-0.0000000002387,-0.259221
-0.0000000002187,-0.290024
-0.0000000001987,-0.302045
-0.0000000001787,-0.302045
-0.0000000001587,-0.287019
-0.0000000001387,-0.257718
-0.0000000001187,-0.214143
-0.0000000000987,-0.154040
-0.0000000000787,-0.076657
-0.0000000000587,0.020260
-0.0000000000387,0.139716
-0.0000000000187,0.286970
0.0000000000013,0.468031
0.0000000000213,0.687409
0.0000000000413,0.951865
0.0000000000613,1.268910
0.0000000000813,1.644557
0.0000000001013,2.084815
0.0000000001213,2.593441
0.0000000001413,3.171186
0.0000000001613,3.815045
0.0000000001813,4.518256
0.0000000002013,5.248513
0.0000000002213,6.007320
0.0000000002413,6.778147
0.0000000002613,7.542213
0.0000000002813,8.279983
0.0000000003013,8.970422
0.0000000003213,9.591742
0.0000000003413,10.125912
0.0000000003613,10.554901
0.0000000003813,10.865185
0.0000000004013,10.988397
0.0000000004213,10.979382
0.0000000004413,10.841144
0.0000000004613,10.581947
0.0000000004813,10.211559
0.0000000005013,9.744255
0.0000000005213,9.194308
0.0000000005413,8.577496
0.0000000005613,7.911098
0.0000000005813,7.210893
0.0000000006013,6.459599
0.0000000006213,5.714316
0.0000000006413,4.991571
0.0000000006613,4.302635
0.0000000006813,3.655771
0.0000000007013,3.059243
0.0000000007213,2.517561
0.0000000007413,2.034479
0.0000000007613,1.610749
0.0000000007813,1.248625
0.0000000008013,0.939844
0.0000000008213,0.692668
0.0000000008413,0.504845
0.0000000008613,0.372617
